DATE,AUS,AUT,BEL,CAN,CHE,DEU,DNK,ESP,FIN,FRA,GBR,GRC,HKG,IRL,ISR,ITA,JPN,NLD,NOR,NZL,PRT,SGP,SWE,USA,Global,Global Ex USA,Europe,North America,Pacific
04/30/1950,,,,,,,,,,,,,,,,,,,,,,,,0.0298948977577,,,,,
05/31/1950,,,,,,,,,,,,,,,,,,,,,,,,0.00724054145225,,,,,
06/30/1950,,,,,,,,,,,,,,,,,,,,,,,,-0.00272482080232,,,,,
07/31/1950,,,,,,,,,,,,,,,,,,,,,,,,0.138759071225,,,,,
08/31/1950,,,,,,,,,,,,,,,,,,,,,,,,-0.0178316618182,,,,,
09/30/1950,,,,,,,,,,,,,,,,,,,,,,,,-0.00107320485087,,,,,
10/31/1950,,,,,,,,,,,,,,,,,,,,,,,,0.00166734553203,,,,,
11/30/1950,,,,,,,,,,,,,,,,,,,,,,,,0.0281361332044,,,,,
12/31/1950,,,,,,,,,,,,,,,,,,,,,,,,0.0639380056689,,,,,
01/31/1951,,,,,,,,,,,,,,,,,,,,,,,,0.0412424077737,,,,,
02/28/1951,,,,,,,,,,,,,,,,,,,,,,,,-0.0175933573262,,,,,
03/31/1951,,,,,,,,,,,,,,,,,,,,,,,,-0.0335661174488,,,,,
04/30/1951,,,,,,,,,,,,,,,,,,,,,,,,0.0115436989333,,,,,
05/31/1951,,,,,,,,,,,,,,,,,,,,,,,,-0.0100897393966,,,,,
06/30/1951,,,,,,,,,,,,,,,,,,,,,,,,-0.0277744014703,,,,,
07/31/1951,,,,,,,,,,,,,,,,,,,,,,,,0.0229843610838,,,,,
08/31/1951,,,,,,,,,,,,,,,,,,,,,,,,0.00241637063831,,,,,
09/30/1951,,,,,,,,,,,,,,,,,,,,,,,,0.0162533472124,,,,,
10/31/1951,,,,,,,,,,,,,,,,,,,,,,,,0.00461318405054,,,,,
11/30/1951,,,,,,,,,,,,,,,,,,,,,,,,-4.41908148069e-05,,,,,
12/31/1951,,,,,,,,,,,,,,,,,,,,,,,,-0.0238929097675,,,,,
01/31/1952,,,,,,,,,,,,,,,,,,,,,,,,0.0140224951074,,,,,
02/29/1952,,,,,,,,,,,,,,,,,,,,,,,,0.00614125982395,,,,,
03/31/1952,,,,,,,,,,,,,,,,,,,,,,,,0.0152534443213,,,,,
04/30/1952,,,,,,,,,,,,,,,,,,,,,,,,0.00473822463647,,,,,
05/31/1952,,,,,,,,,,,,,,,,,,,,,,,,-0.00332931984168,,,,,
06/30/1952,,,,,,,,,,,,,,,,,,,,,,,,0.0122137364514,,,,,
07/31/1952,,,,,,,,,,,,,,,,,,,,,,,,-0.00715871900093,,,,,
08/31/1952,,,,,,,,,,,,,,,,,,,,,,,,-0.00647719090317,,,,,
09/30/1952,,,,,,,,,,,,,,,,,,,,,,,,-0.0152930579703,,,,,
10/31/1952,,,,,,,,,,,,,,,,,,,,,,,,-0.00392082612623,,,,,
11/30/1952,,,,,,,,,,,,,,,,,,,,,,,,0.00267739217857,,,,,
12/31/1952,,,,,,,,,,,,,,,,,,,,,,,,0.00940169965977,,,,,
01/31/1953,,,,,,,,,,,,,,,,,,,,,,,,0.00672052110531,,,,,
02/28/1953,,,,,,,,,,,,,,,,,,,,,,,,0.000660087661608,,,,,
03/31/1953,,,,,,,,,,,,,,,,,,,,,,,,-0.00831569500096,,,,,
04/30/1953,,,,,,,,,,,,,,,,,,,,,,,,-0.000137351800763,,,,,
05/31/1953,,,,,,,,,,,,,,,,,,,,,,,,0.000974996112729,,,,,
06/30/1953,,,,,,,,,,,,,,,,,,,,,,,,-0.00629848091588,,,,,
07/31/1953,,,,,,,,,,,,,,,,,,,,,,,,-0.00313159517072,,,,,
08/31/1953,,,,,,,,,,,,,,,,,,,,,,,,-0.0289726742736,,,,,
09/30/1953,,,,,,,,,,,,,,,,,,,,,,,,-0.0289676265981,,,,,
10/31/1953,,,,,,,,,,,,,,,,,,,,,,,,-3.37776283014e-06,,,,,
11/30/1953,,,,,,,,,,,,,,,,,,,,,,,,-0.0126086731438,,,,,
12/31/1953,,,,,,,,,,,,,,,,,,,,,,,,-0.0341901159459,,,,,
01/31/1954,,,,,,,,,,,,,,,,,,,,,,,,0.0486075811767,,,,,
02/28/1954,,,,,,,,,,,,,,,,,,,,,,,,-0.00568579952714,,,,,
03/31/1954,,,,,,,,,,,,,,,,,,,,,,,,-0.0216591505079,,,,,
04/30/1954,,,,,,,,,,,,,,,,,,,,,,,,-0.0189526841114,,,,,
05/31/1954,,,,,,,,,,,,,,,,,,,,,,,,0.0248915760294,,,,,
06/30/1954,,,,,,,,,,,,,,,,,,,,,,,,-0.0170303006266,,,,,
07/31/1954,,,,,,,,,,,,,,,,,,,,,,,,0.0314758907366,,,,,
08/31/1954,,,,,,,,,,,,,,,,,,,,,,,,0.00807747588448,,,,,
09/30/1954,,,,,,,,,,,,,,,,,,,,,,,,-0.00538369693487,,,,,
10/31/1954,,,,,,,,,,,,,,,,,,,,,,,,8.9726307366e-05,,,,,
11/30/1954,,,,,,,,,,,,,,,,,,,,,,,,0.0132496578724,,,,,
12/31/1954,,,,,,,,,,,,,,,,,,,,,,,,0.049878087231,,,,,
01/31/1955,,,,,,,,,,,,,,,,,,,,,,,,0.0120630159573,,,,,
02/28/1955,,,,,,,,,,,,,,,,,,,,,,,,-0.00362549395881,,,,,
03/31/1955,,,,,,,,,,,,,,,,,,,,,,,,0.00458426345341,,,,,
04/30/1955,,,,,,,,,,,,,,,,,,,,,,,,-8.04120203348e-05,,,,,
05/31/1955,,,,,,,,,,,,,,,,,,,,,,,,-0.0129862609517,,,,,
06/30/1955,,,,,,,,,,,,,,,,,,,,,,,,-0.00613422319856,,,,,
07/31/1955,,,,,,,,,,,,,,,,,,,,,,,,-0.000182027880921,,,,,
08/31/1955,,,,,,,,,,,,,,,,,,,,,,,,-0.00168500892181,,,,,
09/30/1955,,,,,,,,,,,,,,,,,,,,,,,,-0.00385294391094,,,,,
10/31/1955,,,,,,,,,,,,,,,,,,,,,,,,0.00991236423396,,,,,
11/30/1955,,,,,,,,,,,,,,,,,,,,,,,,-0.0136369832889,,,,,
12/31/1955,,,,,,,,,,,,,,,,,,,,,,,,-0.00233381893283,,,,,
01/31/1956,,,,,,,,,,,,,,,,,,,,,,,,0.0196895541121,,,,,
02/29/1956,,,,,,,,,,,,,,,,,,,,,,,,-0.0138928759915,,,,,
03/31/1956,,,,,,,,,,,,,,,,,,,,,,,,-0.00517393572723,,,,,
04/30/1956,,,,,,,,,,,,,,,,,,,,,,,,-0.00543823864823,,,,,
05/31/1956,,,,,,,,,,,,,,,,,,,,,,,,0.00513475483275,,,,,
06/30/1956,,,,,,,,,,,,,,,,,,,,,,,,-0.0248576113366,,,,,
07/31/1956,,,,,,,,,,,,,,,,,,,,,,,,-0.00853702055346,,,,,
08/31/1956,,,,,,,,,,,,,,,,,,,,,,,,-0.0020868024406,,,,,
09/30/1956,,,,,,,,,,,,,,,,,,,,,,,,0.0167698718559,,,,,
10/31/1956,,,,,,,,,,,,,,,,,,,,,,,,-0.00926650015432,,,,,
11/30/1956,,,,,,,,,,,,,,,,,,,,,,,,0.0126168634739,,,,,
12/31/1956,,,,,,,,,,,,,,,,,,,,,,,,-0.0199142296128,,,,,
01/31/1957,,,,,,,,,,,,,,,,,,,,,,,,0.0378215624775,,,,,
02/28/1957,,,,,,,,,,,,,,,,,,,,,,,,-0.00732520637742,,,,,
03/31/1957,,,,,,,,,,,,,,,,,,,,,,,,-0.00156556153418,,,,,
04/30/1957,,,,,,,,,,,,,,,,,,,,,,,,-0.0203775117811,,,,,
05/31/1957,,,,,,,,,,,,,,,,,,,,,,,,-0.0172034577833,,,,,
06/30/1957,,,,,,,,,,,,,,,,,,,,,,,,-0.00261088381652,,,,,
07/31/1957,,,,,,,,,,,,,,,,,,,,,,,,-0.00353141776388,,,,,
08/31/1957,,,,,,,,,,,,,,,,,,,,,,,,0.00466499784783,,,,,
09/30/1957,,,,,,,,,,,,,,,,,,,,,,,,-0.00184208250366,,,,,
10/31/1957,,,,,,,,,,,,,,,,,,,,,,,,-0.0266970599304,,,,,
11/30/1957,,,,,,,,,,,,,,,,,,,,,,,,-0.019449457915,,,,,
12/31/1957,,,,,,,,,,,,,,,,,,,,,,,,-0.0408138277624,,,,,
01/31/1958,,,,,,,,,,,,,,,,,,,,,,,,0.0688336789462,,,,,
02/28/1958,,,,,,,,,,,,,,,,,,,,,,,,-0.0117065659732,,,,,
03/31/1958,,,,,,,,,,,,,,,,,,,,,,,,0.00294708489361,,,,,
04/30/1958,,,,,,,,,,,,,,,,,,,,,,,,0.00814003570968,,,,,
05/31/1958,,,,,,,,,,,,,,,,,,,,,,,,0.00761458927049,,,,,
06/30/1958,,,,,,,,,,,,,,,,,,,,,,,,0.00345204010633,,,,,
07/31/1958,,,,,,,,,,,,,,,,,,,,,,,,0.0200150115664,,,,,
08/31/1958,,,,,,,,,,,,,,,,,,,,,,,,-0.00488529662812,,,,,
09/30/1958,,,,,,,,,,,,,,,,,,,,,,,,0.028111371469,,,,,
10/31/1958,,,,,,,,,,,,,,,,,,,,,,,,-0.0190764635371,,,,,
11/30/1958,,,,,,,,,,,,,,,,,,,,,,,,-0.0209584590736,,,,,
12/31/1958,,,,,,,,,,,,,,,,,,,,,,,,0.00434128483989,,,,,
01/31/1959,,,,,,,,,,,,,,,,,,,,,,,,0.032149942539,,,,,
02/28/1959,,,,,,,,,,,,,,,,,,,,,,,,-0.0138453627323,,,,,
03/31/1959,,,,,,,,,,,,,,,,,,,,,,,,-0.0139393135221,,,,,
04/30/1959,,,,,,,,,,,,,,,,,,,,,,,,-0.0228890570328,,,,,
05/31/1959,,,,,,,,,,,,,,,,,,,,,,,,-0.00402860993242,,,,,
06/30/1959,,,,,,,,,,,,,,,,,,,,,,,,0.00164920000075,,,,,
07/31/1959,,,,,,,,,,,,,,,,,,,,,,,,-0.00616756551699,,,,,
08/31/1959,,,,,,,,,,,,,,,,,,,,,,,,-0.00492609932925,,,,,
09/30/1959,,,,,,,,,,,,,,,,,,,,,,,,0.00458923995052,,,,,
10/31/1959,,,,,,,,,,,,,,,,,,,,,,,,-0.0174902652696,,,,,
11/30/1959,,,,,,,,,,,,,,,,,,,,,,,,-0.0317116514166,,,,,
12/31/1959,,,,,,,,,,,,,,,,,,,,,,,,-0.00693801656054,,,,,
01/31/1960,,,,,,,,,,,,,,,,,,,,,,,,0.0379167569855,,,,,
02/29/1960,,,,,,,,,,,,,,,,,,,,,,,,-0.030370983998,,,,,
03/31/1960,,,,,,,,,,,,,,,,,,,,,,,,-0.0235313306261,,,,,
04/30/1960,,,,,,,,,,,,,,,,,,,,,,,,-0.022056496894,,,,,
05/31/1960,,,,,,,,,,,,,,,,,,,,,,,,-0.0504412154849,,,,,
06/30/1960,,,,,,,,,,,,,,,,,,,,,,,,-0.00454249007416,,,,,
07/31/1960,,,,,,,,,,,,,,,,,,,,,,,,0.0218211908167,,,,,
08/31/1960,,,,,,,,,,,,,,,,,,,,,,,,-0.00476442911827,,,,,
09/30/1960,,,,,,,,,,,,,,,,,,,,,,,,0.00807715444075,,,,,
10/31/1960,,,,,,,,,,,,,,,,,,,,,,,,0.00366629313665,,,,,
11/30/1960,,,,,,,,,,,,,,,,,,,,,,,,-0.0339460666163,,,,,
12/31/1960,,,,,,,,,,,,,,,,,,,,,,,,0.00271893583538,,,,,
01/31/1961,,,,,,,,,,,,,,,,,,,,,,,,0.0575717003437,,,,,
02/28/1961,,,,,,,,,,,,,,,,,,,,,,,,-0.00212616815979,,,,,
03/31/1961,,,,,,,,,,,,,,,,,,,,,,,,-0.022522278389,,,,,
04/30/1961,,,,,,,,,,,,,,,,,,,,,,,,0.0115539196113,,,,,
05/31/1961,,,,,,,,,,,,,,,,,,,,,,,,0.00359456423949,,,,,
06/30/1961,,,,,,,,,,,,,,,,,,,,,,,,-0.0151207972411,,,,,
07/31/1961,,,,,,,,,,,,,,,,,,,,,,,,0.00827231149106,,,,,
08/31/1961,,,,,,,,,,,,,,,,,,,,,,,,-0.0130265762046,,,,,
09/30/1961,,,,,,,,,,,,,,,,,,,,,,,,-0.0156391003273,,,,,
10/31/1961,,,,,,,,,,,,,,,,,,,,,,,,-0.00917730341084,,,,,
11/30/1961,,,,,,,,,,,,,,,,,,,,,,,,-0.0163896486476,,,,,
12/31/1961,,,,,,,,,,,,,,,,,,,,,,,,0.0307247077886,,,,,
01/31/1962,,,,,,,,,,,,,,,,,,,,,,,,0.0596681883175,,,,,
02/28/1962,,,,,,,,,,,,,,,,,,,,,,,,0.00827594544962,,,,,
03/31/1962,,,,,,,,,,,,,,,,,,,,,,,,-0.00782571961372,,,,,
04/30/1962,,,,,,,,,,,,,,,,,,,,,,,,0.00683334553184,,,,,
05/31/1962,,,,,,,,,,,,,,,,,,,,,,,,0.0267556813444,,,,,
06/30/1962,,,,,,,,,,,,,,,,,,,,,,,,0.011368991947,,,,,
07/31/1962,,,,,,,,,,,,,,,,,,,,,,,,-0.0176925978705,,,,,
08/31/1962,,,,,,,,,,,,,,,,,,,,,,,,-0.0234150688831,,,,,
09/30/1962,,,,,,,,,,,,,,,,,,,,,,,,0.00236978470871,,,,,
10/31/1962,,,,,,,,,,,,,,,,,,,,,,,,0.00689681199298,,,,,
11/30/1962,,,,,,,,,,,,,,,,,,,,,,,,0.0317341872808,,,,,
12/31/1962,,,,,,,,,,,,,,,,,,,,,,,,-0.0193871239531,,,,,
01/31/1963,,,,,,,,,,,,,,,,,,,,,,,,0.0394120695587,,,,,
02/28/1963,,,,,,,,,,,,,,,,,,,,,,,,0.0185562306896,,,,,
03/31/1963,,,,,,,,,,,,,,,,,,,,,,,,0.00862946207266,,,,,
04/30/1963,,,,,,,,,,,,,,,,,,,,,,,,0.00378599983699,,,,,
05/31/1963,,,,,,,,,,,,,,,,,,,,,,,,0.0249033521424,,,,,
06/30/1963,,,,,,,,,,,,,,,,,,,,,,,,0.00452948731273,,,,,
07/31/1963,,,,,,,,,,,,,,,,,,,,,,,,-0.00592258496927,,,,,
08/31/1963,,,,,,,,,,,,,,,,,,,,,,,,0.00280528550318,,,,,
09/30/1963,,,,,,,,,,,,,,,,,,,,,,,,0.00265286435431,,,,,
10/31/1963,,,,,,,,,,,,,,,,,,,,,,,,-0.0211285312543,,,,,
11/30/1963,,,,,,,,,,,,,,,,,,,,,,,,0.00907440851477,,,,,
12/31/1963,,,,,,,,,,,,,,,,,,,,,,,,-0.00809566261581,,,,,
01/31/1964,,,,,,,,,,,,,,,,,,,,,,,,0.00920242393846,,,,,
02/29/1964,,,,,,,,,,,,,,,,,,,,,,,,0.0126756192688,,,,,
03/31/1964,,,,,,,,,,,,,,,,,,,,,,,,0.0391009979637,,,,,
04/30/1964,,,,,,,,,,,,,,,,,,,,,,,,0.0142718148947,,,,,
05/31/1964,,,,,,,,,,,,,,,,,,,,,,,,-0.00571090990548,,,,,
06/30/1964,,,,,,,,,,,,,,,,,,,,,,,,0.0116343969798,,,,,
07/31/1964,,,,,,,,,,,,,,,,,,,,,,,,-0.00272208156038,,,,,
08/31/1964,,,,,,,,,,,,,,,,,,,,,,,,0.00271755185801,,,,,
09/30/1964,,,,,,,,,,,,,,,,,,,,,,,,0.00857183466269,,,,,
10/31/1964,,,,,,,,,,,,,,,,,,,,,,,,0.00480991125057,,,,,
11/30/1964,,,,,,,,,,,,,,,,,,,,,,,,-0.0180148577907,,,,,
12/31/1964,,,,,,,,,,,,,,,,,,,,,,,,-0.0133934767888,,,,,
01/31/1965,,,,,,,,,,,,,,,,,,,,,,,,0.0130099782036,,,,,
02/28/1965,,,,,,,,,,,,,,,,,,,,,,,,0.00290727930318,,,,,
03/31/1965,,,,,,,,,,,,,,,,,,,,,,,,0.00343385652702,,,,,
04/30/1965,,,,,,,,,,,,,,,,,,,,,,,,-0.00272594921018,,,,,
05/31/1965,,,,,,,,,,,,,,,,,,,,,,,,0.00226437134379,,,,,
06/30/1965,,,,,,,,,,,,,,,,,,,,,,,,0.00856898604625,,,,,
07/31/1965,,,,,,,,,,,,,,,,,,,,,,,,0.00454587611779,,,,,
08/31/1965,,,,,,,,,,,,,,,,,,,,,,,,-0.0124817203797,,,,,
09/30/1965,,,,,,,,,,,,,,,,,,,,,,,,-0.0044173340941,,,,,
10/31/1965,,,,,,,,,,,,,,,,,,,,,,,,-0.00185150143375,,,,,
11/30/1965,,,,,,,,,,,,,,,,,,,,,,,,-0.0135548186265,,,,,
12/31/1965,,,,,,,,,,,,,,,,,,,,,,,,0.0170117683872,,,,,
01/31/1966,,,,,,,,,,,,,,,,,,,,,,,,0.0125147214799,,,,,
02/28/1966,,,,,,,,,,,,,,,,,,,,,,,,-0.00991198268047,,,,,
03/31/1966,,,,,,,,,,,,,,,,,,,,,,,,-0.0181429485951,,,,,
04/30/1966,,,,,,,,,,,,,,,,,,,,,,,,-0.0239458606816,,,,,
05/31/1966,,,,,,,,,,,,,,,,,,,,,,,,0.0183481236605,,,,,
06/30/1966,,,,,,,,,,,,,,,,,,,,,,,,0.000397608705876,,,,,
07/31/1966,,,,,,,,,,,,,,,,,,,,,,,,0.00956981815446,,,,,
08/31/1966,,,,,,,,,,,,,,,,,,,,,,,,0.0168880884807,,,,,
09/30/1966,,,,,,,,,,,,,,,,,,,,,,,,0.0129404294788,,,,,
10/31/1966,,,,,,,,,,,,,,,,,,,,,,,,0.0431849049749,,,,,
11/30/1966,,,,,,,,,,,,,,,,,,,,,,,,-0.0590934131777,,,,,
12/31/1966,,,,,,,,,,,,,,,,,,,,,,,,-0.00343166503966,,,,,
01/31/1967,,,,,,,,,,,,,,,,,,,,,,,,0.0185088710323,,,,,
02/28/1967,,,,,,,,,,,,,,,,,,,,,,,,-0.0266999508126,,,,,
03/31/1967,,,,,,,,,,,,,,,,,,,,,,,,-0.0167790367375,,,,,
04/30/1967,,,,,,,,,,,,,,,,,,,,,,,,-0.0291269087271,,,,,
05/31/1967,,,,,,,,,,,,,,,,,,,,,,,,-0.000137884448345,,,,,
06/30/1967,,,,,,,,,,,,,,,,,,,,,,,,-0.0293076812454,,,,,
07/31/1967,,,,,,,,,,,,,,,,,,,,,,,,0.0115848418977,,,,,
08/31/1967,,,,,,,,,,,,,,,,,,,,,,,,0.0127205971208,,,,,
09/30/1967,,,,,,,,,,,,,,,,,,,,,,,,-0.0232878706067,,,,,
10/31/1967,,,,,,,,,,,,,,,,,,,,,,,,-0.0331909206471,,,,,
11/30/1967,,,,,,,,,,,,,,,,,,,,,,,,-0.0209351502931,,,,,
12/31/1967,,,,,,,,,,,,,,,,,,,,,,,,-0.0109635281865,,,,,
01/31/1968,,,,,,,,,,,,,,,,,,,,,,,,0.071990144114,,,,,
02/29/1968,,,,,,,,,,,,,,,,,,,,,,,,0.0319710760873,,,,,
03/31/1968,,,,,,,,,,,,,,,,,,,,,,,,-0.0215869623645,,,,,
04/30/1968,,,,,,,,,,,,,,,,,,,,,,,,-0.0644444652319,,,,,
05/31/1968,,,,,,,,,,,,,,,,,,,,,,,,-0.0378984693476,,,,,
06/30/1968,,,,,,,,,,,,,,,,,,,,,,,,0.0415108642067,,,,,
07/31/1968,,,,,,,,,,,,,,,,,,,,,,,,0.061389427928,,,,,
08/31/1968,,,,,,,,,,,,,,,,,,,,,,,,0.0081403883729,,,,,
09/30/1968,,,,,,,,,,,,,,,,,,,,,,,,0.00927166320006,,,,,
10/31/1968,,,,,,,,,,,,,,,,,,,,,,,,0.0366398487683,,,,,
11/30/1968,,,,,,,,,,,,,,,,,,,,,,,,-0.00674122795575,,,,,
12/31/1968,,,,,,,,,,,,,,,,,,,,,,,,0.0116480319167,,,,,
01/31/1969,,,,,,,,,,,,,,,,,,,,,,,,0.0235805620894,,,,,
02/28/1969,,,,,,,,,,,,,,,,,,,,,,,,0.0168734287882,,,,,
03/31/1969,,,,,,,,,,,,,,,,,,,,,,,,-0.0146515087453,,,,,
04/30/1969,,,,,,,,,,,,,,,,,,,,,,,,-0.0154999302226,,,,,
05/31/1969,,,,,,,,,,,,,,,,,,,,,,,,0.00583167084156,,,,,
06/30/1969,,,,,,,,,,,,,,,,,,,,,,,,-0.00687444194996,,,,,
07/31/1969,,,,,,,,,,,,,,,,,,,,,,,,0.00924837151876,,,,,
08/31/1969,,,,,,,,,,,,,,,,,,,,,,,,-0.0369097242804,,,,,
09/30/1969,,,,,,,,,,,,,,,,,,,,,,,,-0.0321552349993,,,,,
10/31/1969,,,,,,,,,,,,,,,,,,,,,,,,-0.0241395460991,,,,,
11/30/1969,,,,,,,,,,,,,,,,,,,,,,,,-0.0137881603247,,,,,
12/31/1969,,,,,,,,,,,,,,,,,,,,,,,,-0.0342821904446,,,,,
01/31/1970,,,,,,,,,,,,,,,,,,,,,,,,0.0332936534819,,,,,
02/28/1970,,,,,,,,,,,,,,,,,,,,,,,,0.0338239583767,,,,,
03/31/1970,,,,,,,,,,,,,,,,,,,,,,,,0.0498848341857,,,,,
04/30/1970,,,,,,,,,,,,,,,,,,,,,,,,0.0578884492696,,,,,
05/31/1970,,,,,,,,,,,,,,,,,,,,,,,,0.0438464054909,,,,,
06/30/1970,,,,,,,,,,,,,,,,,,,,,,,,-0.0108152375831,,,,,
07/31/1970,,,,,,,,,,,,,,,,,,,,,,,,0.0245931434584,,,,,
08/31/1970,,,,,,,,,,,,,,,,,,,,,,,,0.0256052010021,,,,,
09/30/1970,,,,,,,,,,,,,,,,,,,,,,,,-0.0244548866602,,,,,
10/31/1970,,,,,,,,,,,,,,,,,,,,,,,,-0.015558472374,,,,,
11/30/1970,,,,,,,,,,,,,,,,,,,,,,,,0.00758801486758,,,,,
12/31/1970,,,,,,,,,,,,,,,,,,,,,,,,0.0329348104708,,,,,
01/31/1971,,,,,,,,,,,,,,,,,,,,,,,,0.0381656436694,,,,,
02/28/1971,,,,,,,,,,,,,,,,,,,,,,,,-0.0130985616214,,,,,
03/31/1971,,,,,,,,,,,,,,,,,,,,,,,,-0.0324608877106,,,,,
04/30/1971,,,,,,,,,,,,,,,,,,,,,,,,0.00602712772502,,,,,
05/31/1971,,,,,,,,,,,,,,,,,,,,,,,,-0.0173375441963,,,,,
06/30/1971,,,,,,,,,,,,,,,,,,,,,,,,-0.0139526235866,,,,,
07/31/1971,,,,,,,,,,,,,,,,,,,,,,,,0.00635268595496,,,,,
08/31/1971,,,,,,,,,,,,,,,,,,,,,,,,0.000323366821324,,,,,
09/30/1971,,,,,,,,,,,,,,,,,,,,,,,,-0.0292686909301,,,,,
10/31/1971,,,,,,,,,,,,,,,,,,,,,,,,-0.0042891608108,,,,,
11/30/1971,,,,,,,,,,,,,,,,,,,,,,,,-0.0176981576556,,,,,
12/31/1971,,,,,,,,,,,,,,,,,,,,,,,,0.00328546050605,,,,,
01/31/1972,,,,,,,,,,,,,,,,,,,,,,,,0.0119414325876,,,,,
02/29/1972,,,,,,,,,,,,,,,,,,,,,,,,-0.0333816380529,,,,,
03/31/1972,,,,,,,,,,,,,,,,,,,,,,,,-0.0276023245578,,,,,
04/30/1972,,,,,,,,,,,,,,,,,,,,,,,,-0.00813443798767,,,,,
05/31/1972,,,,,,,,,,,,,,,,,,,,,,,,-0.0235260278265,,,,,
06/30/1972,,,,,,,,,,,,,,,,,,,,,,,,-0.00842865738625,,,,,
07/31/1972,,,,,,,,,,,,,,,,,,,,,,,,-0.000841989856938,,,,,
08/31/1972,,,,,,,,,,,,,,,,,,,,,,,,0.053185094548,,,,,
09/30/1972,,,,,,,,,,,,,,,,,,,,,,,,-0.0042431236138,,,,,
10/31/1972,,,,,,,,,,,,,,,,,,,,,,,,0.0119224170243,,,,,
11/30/1972,,,,,,,,,,,,,,,,,,,,,,,,0.0593264789966,,,,,
12/31/1972,,,,,,,,,,,,,,,,,,,,,,,,-0.0347114276092,,,,,
01/31/1973,,,,,,,,,,,,,,,,,,,,,,,,0.0140991924362,,,,,
02/28/1973,,,,,,,,,,,,,,,,,,,,,,,,0.0134900487736,,,,,
03/31/1973,,,,,,,,,,,,,,,,,,,,,,,,0.0227515547088,,,,,
04/30/1973,,,,,,,,,,,,,,,,,,,,,,,,0.0429038482603,,,,,
05/31/1973,,,,,,,,,,,,,,,,,,,,,,,,-0.018704997969,,,,,
06/30/1973,,,,,,,,,,,,,,,,,,,,,,,,0.00554586214616,,,,,
07/31/1973,,,,,,,,,,,,,,,,,,,,,,,,-0.00630825870449,,,,,
08/31/1973,,,,,,,,,,,,,,,,,,,,,,,,0.00513538751264,,,,,
09/30/1973,,,,,,,,,,,,,,,,,,,,,,,,0.0451682367904,,,,,
10/31/1973,,,,,,,,,,,,,,,,,,,,,,,,-0.0127947674436,,,,,
11/30/1973,,,,,,,,,,,,,,,,,,,,,,,,0.0168508524571,,,,,
12/31/1973,,,,,,,,,,,,,,,,,,,,,,,,0.00856365306969,,,,,
01/31/1974,,,,,,,,,,,,,,,,,,,,,,,,0.122377021981,,,,,
02/28/1974,,,,,,,,,,,,,,,,,,,,,,,,0.0287439889978,,,,,
03/31/1974,,,,,,,,,,,,,,,,,,,,,,,,0.0119990232398,,,,,
04/30/1974,,,,,,,,,,,,,,,,,,,,,,,,-0.00692155013106,,,,,
05/31/1974,,,,,,,,,,,,,,,,,,,,,,,,-0.0173644295825,,,,,
06/30/1974,,,,,,,,,,,,,,,,,,,,,,,,-0.00640209500828,,,,,
07/31/1974,,,,,,,,,,,,,,,,,,,,,,,,0.0577601702677,,,,,
08/31/1974,,,,,,,,,,,,,,,,,,,,,,,,0.0188573720351,,,,,
09/30/1974,,,,,,,,,,,,,,,,,,,,,,,,0.0660589413957,,,,,
10/31/1974,,,,,,,,,,,,,,,,,,,,,,,,-0.0744144995202,,,,,
11/30/1974,,,,,,,,,,,,,,,,,,,,,,,,-0.00349438150388,,,,,
12/31/1974,,,,,,,,,,,,,,,,,,,,,,,,-0.00340508310854,,,,,
01/31/1975,,,,,,,,,,,,,,,,,,,,,,,,0.184504237717,,,,,
02/28/1975,,,,,,,,,,,,,,,,,,,,,,,,-0.0556167044103,,,,,
03/31/1975,,,,,,,,,,,,,,,,,,,,,,,,0.035586517746,,,,,
04/30/1975,,,,,,,,,,,,,,,,,,,,,,,,-0.0365943896066,,,,,
05/31/1975,,,,,,,,,,,,,,,,,,,,,,,,0.00606162438023,,,,,
06/30/1975,,,,,,,,,,,,,,,,,,,,,,,,0.0403838256749,,,,,
07/31/1975,,,,,,,,,,,,,,,,,,,,,,,,0.0357568770807,,,,,
08/31/1975,,,,,,,,,,,,,,,,,,,,,,,,-0.00108772064224,,,,,
09/30/1975,,,,,,,,,,,,,,,,,,,,,,,,0.0063905403424,,,,,
10/31/1975,,,,,,,,,,,,,,,,,,,,,,,,-0.0133714253714,,,,,
11/30/1975,,,,,,,,,,,,,,,,,,,,,,,,0.00832605212216,,,,,
12/31/1975,,,,,,,,,,,,,,,,,,,,,,,,0.0340737299701,,,,,
01/31/1976,,,,,,,,,,,,,,,,,,,,,,,,0.0663786888483,,,,,
02/29/1976,,,,,,,,,,,,,,,,,,,,,,,,0.050704583875,,,,,
03/31/1976,,,,,,,,,,,,,,,,,,,,,,,,0.00655604876177,,,,,
04/30/1976,,,,,,,,,,,,,,,,,,,,,,,,0.0239981341439,,,,,
05/31/1976,,,,,,,,,,,,,,,,,,,,,,,,-7.28207176952e-05,,,,,
06/30/1976,,,,,,,,,,,,,,,,,,,,,,,,0.00365048655025,,,,,
07/31/1976,,,,,,,,,,,,,,,,,,,,,,,,0.02299460443,,,,,
08/31/1976,,,,,,,,,,,,,,,,,,,,,,,,0.0137588331256,,,,,
09/30/1976,,,,,,,,,,,,,,,,,,,,,,,,0.000902290686119,,,,,
10/31/1976,,,,,,,,,,,,,,,,,,,,,,,,0.00292683601613,,,,,
